case_type,fold,author,label,multimodal_logit,multimodal_probability,multimodal_threshold,multimodal_prediction,text_logit,text_probability,text_threshold,text_prediction,delta_p,multimodal_error_type,text_correct,text_error_type,multimodal_correct,valid_post_count,mean_similarity,sd_similarity,median_similarity,q1_similarity,q3_similarity,min_similarity,max_similarity,high_post_count,low_post_count,user_alignment_group,abs_delta_p,lowest_similarity_caption,lowest_similarity_image_path,lowest_post_similarity,highest_similarity_caption,highest_similarity_image_path,highest_post_similarity,manual_text_image_consistency,manual_image_extra_signal,manual_image_effect,manual_inconsistency_taxonomy_A_to_H,manual_identifiable_info,manual_notes
high_alignment_error,0,iamfinety2.0,0,2.322598934173584,0.9107314588227756,0.3377087362054896,1,1.3346294164657593,0.7916053635372965,0.3292227008133845,1,0.1191260952854791,FP,False,FP,False,64.0,0.2830741261132061,0.0126335744916639,0.2829651981592178,0.2746015191078186,0.2923061326146126,0.2530758678913116,0.3137165307998657,23.0,0.0,High,,"有些事情變了就是變了, 就算能回到過去, 你的心都不一樣了。",/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/negative/iamfinety2.0/images/3343733159451329223_28899230819.jpg,0.2530758678913116,"別用5%的負面價值, 去否定自己100%的努力",/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/negative/iamfinety2.0/images/3763406419009823515_28899230819.jpg,0.3137165307998657,,,,,,
high_alignment_error,0,who.loved.by.jesus,0,1.4354047775268557,0.8077420461116196,0.3377087362054896,1,0.0615352876484394,0.5153789693952825,0.3292227008133845,1,0.2923630767163371,FP,False,FP,False,22.0,0.281904013319449,0.0288393896722073,0.2905149012804031,0.269794151186943,0.297684945166111,0.1835951656103134,0.3143098950386047,13.0,1.0,High,,"“Blessed are those who hunger and thirst for righteousness, for they shall be satisfied.(Matthew5:6 ESV)",/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/negative/who.loved.by.jesus/images/3663514336552903529_6848616982.jpg,0.1835951656103134,"「他寧可和上帝的百姓同受苦害,也不願暫時享受罪中之樂。」 希伯來書 11 : 25",/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/negative/who.loved.by.jesus/images/3799098941624221105_6848616982.jpg,0.3143098950386047,,,,,,
high_alignment_error,0,alichan.o,0,0.1655498445034027,0.5412931948172303,0.3377087362054896,1,-0.1695878356695175,0.4577043611939645,0.3292227008133845,1,0.0835888336232657,FP,False,FP,False,21.0,0.2809147238731384,0.0181304574558671,0.2792980074882507,0.2704920470714569,0.2891012728214264,0.2521032094955444,0.3279635906219482,6.0,0.0,High,,叮叮叮🔔 來個末班車(*’͜’ )ʕ𐭩 🤍 🔎IG : - 🐾歡迎收藏、分享🐾 - 🤍 ́-追蹤 看更多🐈 ⬛,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/negative/alichan.o/images/3625092294690454857_45734534214.jpg,0.2521032094955444,就這點無可挑剔呢🤗 -,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/negative/alichan.o/images/2537970032538284484_45734534214.jpg,0.3279635906219482,,,,,,
high_alignment_error,1,elitesinsider,0,1.445184350013733,0.8092561941623321,0.3226178336968301,1,1.8744022846221924,0.8669668372152692,0.4870751093923089,1,-0.0577106430529371,FP,False,FP,False,64.0,0.2805764332879334,0.0181467537852254,0.2819496989250183,0.2704290971159935,0.2893500477075577,0.2396138459444046,0.3360371589660644,22.0,1.0,High,,"你遇到的是「麻煩」,還是被包裝起來的「機會」?🧩 👊 公司的問題,是你晉升的舞台 🤝 同事的問題,是人脈經營的入口 💼 客戶的問題,是成交的伏筆 🧠 自己的問題,是成長的起點 🔥 老闆的問題,是贏得信任的門票 🏆 對手的問題,是你進階的階梯 你在抱怨,還是在悄悄變強? 高手,從不怕問題,只怕沒問題!",/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/negative/elitesinsider/images/3626442264316175405_7009660250.jpg,0.2396138459444046,"💡你真正的財富,不只有錢包裡的現金! 你有三種“貨幣”:時間、金錢、知識。 缺錢?那就拿時間去學,用知識去賺。 缺知識?那就投資金錢與時間去習得。 缺時間?就用金錢買效率,用知識做選擇。 你怎麼運用這三種資源,就決定你的人生高度。 所以,你還在浪費哪一種?",/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/negative/elitesinsider/images/3629250731219458071_7009660250.jpg,0.3360371589660644,,,,,,
low_alignment_correct,4,lostmyjobat30yo,1,1.6044399738311768,0.8326380182607357,0.3484527497514231,1,1.805059552192688,0.8587637157111041,0.3165906383918283,1,-0.0261256974503684,TP,True,TP,True,25.0,0.2188464492559433,0.0313880222288711,0.2235907018184662,0.2017434686422348,0.2435593903064727,0.1556434482336044,0.2757825851440429,0.0,18.0,Low,,"Day 9 消失的紅雨 🌧️🚫 琴晚睇Thread 話AI 預報話今日會大雨到「紅雨」,我連水鞋都準備好,諗住可以見證維港變威尼斯,順便可以理直氣壯咁喺屋企繼續大覺瞓。 點知今朝一開窗,唔好話紅雨,直情連黃雨都見唔到。個太陽曬到好似想同我隻水鞋道歉咁,曬到我差啲要攞返支防曬出嚟。",/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/lostmyjobat30yo/images/3896976103223093690_23387406059.jpg,0.1556434482336044,"失業 Day 11 失業財政危機:一個價值 $22 嘅人生抉擇 🥧💸 以前返工嗰陣,二十幾蚊買個下午茶,直行直過八達通「嘟」一聲就走,雙眼連眨都唔會眨吓。 今日行過麵包舖,見到朱古力酥皮蛋撻,標價 $22。喺無收入嘅狀態下,我竟然企咗喺門口足足掙扎咗三分鐘。 內心小劇場 A: 「二十二蚊?夠我買兩包公仔麵加多粒蛋煮兩餐啦......」 內心小劇場 B: 「但你而家好需要多巴胺喎!」 最後,我決定聽小劇場 B 講。雖然戶口冇進帳,但如果連食嚿甜嘢嘅快樂都剝奪埋,人生仲有咩意義? 結果?真係一啖驚艷! 咬落去層酥皮鬆脆到「咔嚓」一聲,濃郁嘅朱古力流心加埋滑溜嘅蛋香,簡直將治癒感拉滿。嗰一刻我覺得,呢個唔只係一個蛋撻,而係我對生活最後嘅尊嚴。 錢可以之後再搵,但買到快樂嘅當下係無價嘅。今日呢 $22,值回票價!",/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/lostmyjobat30yo/images/3898487458090511590_23387406059.jpg,0.2757825851440429,,,,,,
low_alignment_correct,4,hamoda.hassan.9,0,-2.4068822860717773,0.0826493910608556,0.3484527497514231,0,-3.0767629146575928,0.0440760034001664,0.3165906383918283,0,0.0385733876606892,TN,True,TN,True,47.0,0.2198723589486264,0.0322216682410655,0.2172492146492004,0.202053040266037,0.2276376709342003,0.1643647700548172,0.3174456059932709,3.0,39.0,Low,,聖誕節快樂 🎄🎅🎁⛄️❄️,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/negative/hamoda.hassan.9/images/3797408182885172421_7125355262.jpg,0.1643647700548172,"Now in orange island, Hurghada, Red Sea , 在橙子島上拍的照片,赫兒格迖,紅海",/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/negative/hamoda.hassan.9/images/3413377922884499472_7125355262.jpg,0.3174456059932709,,,,,,
low_alignment_correct,1,sh_tree_,0,-1.052852988243103,0.2586776252142139,0.3226178336968301,0,-1.5891547203063965,0.1695028551008537,0.4870751093923089,0,0.0891747701133602,TN,True,TN,True,43.0,0.2232485125924265,0.0207675427883896,0.2198574841022491,0.2096930667757988,0.2360716313123703,0.1813621073961258,0.2839514911174774,0.0,34.0,Low,,童年回憶🌕 小時候 某次做夢時夢見自己獨自一直向前走 突然出現了隻大虎鯨很緩慢的游在我身邊 我手上拿著月亮照亮前方 感覺很安心 #插畫,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/negative/sh_tree_/images/2786549957887098697_51820709046.jpg,0.1813621073961258,moon hug. #月亮 #簡約,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/negative/sh_tree_/images/2872572423230606502_51820709046.jpg,0.2839514911174774,,,,,,
low_alignment_correct,2,ineichashitsu,1,2.089057445526123,0.8898350622640695,0.1330126093082226,1,1.5878345966339111,0.8303112278403718,0.2395427346368431,1,0.0595238344236976,TP,True,TP,True,64.0,0.2238974494393915,0.0212951956526249,0.2224071770906448,0.2125266157090664,0.236563142389059,0.1792240738868713,0.2686785757541656,0.0,50.0,Low,,"服毒 4:26a.m. 失眠。 「三省吾身」的最佳時分。 但不是說過不要相信凌晨的自己這樣的話嗎?有這麼一個意象常常在戲劇、漫畫或是小說中出現: 有個人,通常是「我」,在千人一面的灰色人潮裡,在行進中的律動之中,與世界感到疏離的「我」無意識地與人隔開,靜止在地上抱膝。一盞白色或是奶黃色的舞臺燈照射在我身上。這景象好淒美哦:它在訴說,世界上除了「我」,別人都是沒有思想的、灰暗的、無聊的,只有「我」獨一無二,因為舞臺燈只會射給配得上的人啊。呵呵呵。 我想到,有思想的人,反省就成為一種體內自我製造的毒藥,它的毒性卻只對製毒者有效。因此我──沒有括號的這個我,狡猾地將調校舞臺射燈的角度,往身邊行進的人們射去。 當舞臺射燈射在周圍的人身上,那個以獨一無二自居的我,竟也發現別人的特點,讓我反省──再一次服毒──凌晨除了可以反省自己,也可以代他人反省。 那麼,當舞臺燈射在別人上,那些我或深或淺認識的人,有的有過對話,有的只知道他是誰卻不知道甚麼名字的人。他們的故事太豐富了,就像文學與電影,獨一無二的劇本。我發現了甚麼?原來我身邊有這些人──不同的人: .自殘、自殺、跳樓,源於情緒病、抑鬱症。有死、傷殘,亦有沒有事發生的。 .結婚的人有婚外情、沒有結婚的人有外遇。 .非禮、性侵犯,被送上法庭。 .吸毒。 .放火,沒有死傷,但他坐牢了。 我實在驚訝,驚訝著像我這樣一個內向與不善交友的人,竟然能認識與目擊這麼多特別的人。我懷疑,當文學看得多了,身邊的人就會變得跟小說一樣,成為不平凡的人,或者從小說中跳出來在我面前演出一樣,娛樂我,被我目睹,就像我去閱讀一樣。 在黑暗的深夜閱讀一本書,燈光自然要往書上照。看到那群人,我不禁想到,自以為善類的自己,像是忘記了物以類聚的道理,因此我開始又重新懷疑、反省自己──又服毒。 舞臺燈熄滅了。我不跟隨行進的人潮往前走。睡覺。 __ 圖•文 写真•文 __",/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/ineichashitsu/images/3718532789848456885_37601116967.jpg,0.1792240738868713,"現代伊勢物語‧十二 他們爬到神倉神社的最高處。此前攀爬過數百級巖巉的石階,高低差頗大,不少因青苔而濕滑。最高處是一顆碩大無朋的石,被注連繩圍著,因此那是被供奉的神體本身。 他的身體總是欠佳,她卻執意要攀上去。於是,他又執意要與欠佳的身體搏鬥,竟不到一會,就到達目的地。 由於甚麼都是石,這讓人感到這是石的神社,他心頭突然冒出一堆與石有關的詞語,例如:石頭、石像、石灰、石塊、石器時代,等等。接著腦袋逼他把它們串連成一首詩,成為: いしあたま(攀登高石階) かみくらじんじゃ(在神倉神社之巔) いただきに(有固執的人) 因為石頭,他的詩如石一般硬,想著想著,不僅雙腿,連頭腦也硬起來。 至於她呢?她為甚麼把他呼喚上來,中間有名為「女坂」的山道,讓不願攀石階的人走捷徑,但她認為攀石階比較誠心,所以就要他一起爬了。她不僅鐵石心腸起來,也是「いしあたま」(不懂變通的人)。 「啊!看到城市和大海。真舒服。」 咦,這句話是誰說的?",/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/ineichashitsu/images/3314118753792156941_37601116967.jpg,0.2686785757541656,,,,,,
low_alignment_correct,3,zongyi0929,0,-2.790888786315918,0.0578185191312036,0.5230274241234272,0,-2.477933645248413,0.0774196644852089,0.4703367025185562,0,-0.0196011453540052,TN,True,TN,True,61.0,0.2242923669639181,0.0325991533593641,0.2245490252971649,0.1985330730676651,0.2464448064565658,0.1262195706367492,0.293601393699646,2.0,42.0,Low,,背day 😌,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/negative/zongyi0929/images/3346443738829186948_3043556977.jpg,0.1262195706367492,"關於放鬆 因為我個人身體容易緊繃,也因為工作通常都是單邊轉動或發力,所以在訓練前必須讓身體回到「正確位置」不然沒效果可能還容易受傷。 在身體處於不穩定或者不在正確位置的時候,無論是行程、張力、角度....都會受影響。 但是不必在訓練前作全身性的放鬆,而是針對今天所訓練的目標肌群、輔助肌群、拮抗肌、穩定肌群去做檢討。 例如:練胸 胸大肌(目標肌群)會不會太緊 三頭肌(輔助肌群)會不會刺痛 肩胛骨是否能正常移動等等..... 當然,有些人天生不易緊繃,活動度也非常棒,甚至從來不放鬆也有相當好的訓練成效,那就是個體差異了。 最後,放鬆沒有絕對的好與壞,它是一種手段,不是一種結果,任何方式都可以多方嘗試,但是想要身材好不要鐵齒,因為我曾經是那個鐵齒的人。😅😅 💪🏻💪🏻",/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/negative/zongyi0929/images/3347226342041940265_3043556977.jpg,0.293601393699646,,,,,,
low_alignment_correct,4,i_can_do_it_9502,1,3.05193829536438,0.9548661345317832,0.3484527497514231,1,4.007060527801514,0.9821380745758094,0.3165906383918283,1,-0.0272719400440262,TP,True,TP,True,64.0,0.224329168209806,0.0223955521289118,0.2256713360548019,0.2123748920857906,0.242833100259304,0.1696721911430359,0.2604762315750122,0.0,47.0,Low,,-低語- 𓈒 𓂂𓏸 還是很難過嗎 會生病不是你的問題 把那些刺耳的 批判 質疑 和藥全部都泡進伏特加裡 一起調一杯充滿月光的酒 在暴雨中微醺著入眠 還是很難過的話就哭吧 有時候尿褲子也沒事的 把袖子捲起來 曬一些太陽 讓血清素跟著心跳微微上升 哭吧 我會抱著你 生病不是一件很羞恥的事情 你要相信 在破碎中長大的你 一定也很耀眼 🏷️,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/i_can_do_it_9502/images/3276875140650603236_44058188782.jpg,0.1696721911430359,"𖥧⌂* 好久不見,毫無疑問的依然很糟糕,但是我還活著,可能是件壞事吧。 我不想再去思考一些華麗的辭藻來讓自己的文章看起來更接近我內心的完美,或者是絞盡腦汁逼迫自己的記憶力跟以前一樣好,帶著微笑假裝什麼事都沒有發生一樣。 好像所有的一切都回不去原本的樣子了,原本以為會一直在身邊的人一個一個走了,相信很多人說「會好起來的。」這句話時的希望也被自己搞砸的一塌糊塗。 我已經很久沒有傷害自己了,在日復一日的監視下,說不想也只是變成了謊話,藥還在慢慢的增加,他當初答應醫生的話也沒有做到。 我真的真的很累,連想死都很累。",/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/i_can_do_it_9502/images/3171585865713962660_44058188782.jpg,0.2604762315750122,,,,,,
low_alignment_correct,2,ooodovobooo,0,-1.987117886543274,0.1205621099625059,0.1330126093082226,0,-2.256784677505493,0.0947658371079519,0.2395427346368431,0,0.0257962728545539,TN,True,TN,True,30.0,0.2261514186859131,0.0374496816773042,0.2281490713357925,0.1926708146929741,0.2496786117553711,0.1636498719453811,0.3164540529251098,2.0,21.0,Low,,"- 台南。黑膠漢堡 - 📍 西門路一段689巷19號右側, 南區台南市702 📍11:30-15:00/17:30-22:00 📍公休:二 📍I G : - 雙層滑板牛肉堡-$195 雙層培根雞腿堡-$205 年輕人脆薯-$90 - 藍曬圖給我的感覺, 很像一個小城鎮的市集, 裡面有一些文創產品, 逛完一圈肯定餓了吧! 可以去吃美式黑膠漢堡, 我自己喜歡雙層滑板牛肉堡, 花生醬讓人想吃三百顆漢堡, 不吃牛的人可以考慮雙層培根雞腿堡 有一個烤肉的味道,非常的幸福。 - #台南黑膠漢堡 #台南市 #台南旅遊 #台南漢堡 #台南藍曬圖 #台南西門路 #中西區美食 #美食#旅行#好吃 -",/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/negative/ooodovobooo/images/3292381331844916762_58398416484.jpg,0.1636498719453811,"- 台南。Musa thai Cuisine 泰國料理 - 📍台南市中西區友愛街14號 📍11:00-15:00/17:00-21:00 📍公休:一二 📍I G : - 泰式辣炒牛肉-$298 黃咖哩炒軟殼蟹-$380 摩摩渣渣-$70 泰式奶茶-$75 - 椅子、桌子、燈具.. 整間氛圍都好泰式。 辣炒牛肉,稍微辣, 牛香不錯,調味也好。 摩摩渣渣有椰奶香, 還有菠蘿蜜。 - #台南市 #台南旅遊 #台南小吃 #台南泰式料理 #台南友愛街 #炒牛肉 #中西區美食 #旅行#好吃 -",/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/negative/ooodovobooo/images/3310476606048238853_58398416484.jpg,0.3164540529251098,,,,,,
low_alignment_correct,0,914_planet,0,-1.447589874267578,0.190372763860885,0.3377087362054896,0,-1.7047075033187866,0.1538514376850778,0.3292227008133845,0,0.0365213261758071,TN,True,TN,True,26.0,0.2277444217067498,0.0356178137133164,0.211616925895214,0.2070325873792171,0.2200610563158989,0.1969193667173385,0.3090787529945373,2.0,20.0,Low,,- -,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/negative/914_planet/images/2619774775011542177_10437947455.jpg,0.1969193667173385,"特別,喜歡。 - -",/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/negative/914_planet/images/3046846932829476063_10437947455.jpg,0.3090787529945373,,,,,,
low_alignment_correct,3,zang_photo,0,-1.8654638528823853,0.1340674655905352,0.5230274241234272,0,-1.4622246026992798,0.1881273138120359,0.4703367025185562,0,-0.0540598482215007,TN,True,TN,True,18.0,0.2278213004271189,0.0237765317225044,0.225889004766941,0.215999074280262,0.2434004098176956,0.1777979433536529,0.2665665447711944,0.0,13.0,Low,,"《掙扎》 不斷的掙扎,直到得到救贖..... 📷:Sony A74 🔭:SEL2470",/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/negative/zang_photo/images/3156669696811336262_45777028966.jpg,0.1777979433536529,該死的裁切右滑看原圖 📷:Sony A74 🔭:SEL2470 MD:,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/negative/zang_photo/images/2913139097361375045_45777028966.jpg,0.2665665447711944,,,,,,
low_alignment_correct,2,w.wy__,1,1.0875834226608276,0.7479263912541091,0.1330126093082226,1,0.9798871874809264,0.7270858312979858,0.2395427346368431,1,0.0208405599561233,TP,True,TP,True,64.0,0.2287760097533464,0.0223838752941755,0.2266087383031845,0.2114500477910041,0.245627012103796,0.1846376657485962,0.2867032289505005,0.0,44.0,Low,,". 🌦️ 剛好想說些什麼,就收到朋朋傳來的底片,真的是時光膠囊,黑白中卻釀了很多寶藏和色彩,那已經是去年東漂的溽夏和回來住院前的初秋。 一路踏踏實實又扎扎穩穩也起起伏伏的過到了現在。 近期的生活如圖一,爬上一座小山,很喘但登頂的風景和視野很美、沿途也很值得,是汗水和爆笑的;而所經歷的內心旅程也如圖二,妙不可言。 像春天的天氣也像林口的交通吧,令人捉摸不定,但隨時讓自己身心靈都當下安在。 下雨很浪漫、晴天很燦爛。 有時快了些,但還不著急;有時緩了點,慢也沒關係。 養成一些新的習慣、跨越過去的障礙,而身體勞動反而氣血活了過來、隨之靈感也到來。 仍然喜歡一個人獨處,卻也多了享受互相陪伴,以及承擔。 看見更多自己不同面貌,可甜可鹽(也可辣?) 但終究別忘了,照顧好自己就是對所愛最大的幫助。 / 下面想放一些碎片札記⋯ / 不要再把愛你的人推開 這世界沒有這麼壞 . 常常也很想躲起來 但其實又希望被找到 但又還不太想說話 不知道有沒有像罩住阿目的頭盔一樣 另一種層面上的無法表達 . 生病到無藥可救後 開始嘗試很多輔助療法 ( 包含身心靈甚至邪門歪道都有 ) 慢慢累積後真的會三折肱成良醫 . 以前摸索出的生活原則 睡覺治百病 起床要人命 現在領悟出工作的道理 不求表現被看見 只求問心無愧 或是偷懶沒被發現 . 覺察到累或卡的時候 停下來梳理情緒是很重要的 風會一直吹 情緒會來也會走 . 我以為我可以沒關係不在意 我以為在這段關係裡 我已經拿出最大的勇氣做了最深的決定 我以為我可以放手讓你去 我以為我可以接受自己的無能為力 我以為有信心不會再受委屈 我以為我承受得起 我以為不會鬧脾氣不會有太多情緒 並沒有 我忘了自己也還有太多課題需要修行 但至少現在有你陪我一起練習 . 「要先耐得住暗房的黑暗 才能洗出作品和生命」 「你身上有好多寶藏 要記得往內看」 「因為他相信妳有這個潛力」 「我也覺得不需要給你什麼鼓勵 因為你本身就很有能量了 只需要在很混亂的時候陪你一起梳理一下」 「很開心參與你這個階段 好感動」 「你內在是有智慧的」 「你每次經驗都很認真的去看 也都好好認真生活」 . 「現在的你整體情緒都有拉上來也穩定很多 也分得出來是什麼歸因 不會都覺得又是自己的問題 或是覺得治療無效之類的 也看你這麼久了 終於有想認真進入關係 但對方的病況可能會辛苦一點 你要有心理準備 謝謝你陪我練習這麼多 你也要好好謝謝自己啊 這麼多年了不容易」 .",/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/w.wy__/images/3621537961038798581_333616086.jpg,0.1846376657485962,. 🥳😝🥺🐦 🔥🎂💝 女人二八一朵花 活到現在能安穩過生日已經很滿足 也很深刻體認到 一個人能給的最珍貴的禮物是時間 .,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/w.wy__/images/3646136554848453759_333616086.jpg,0.2867032289505005,,,,,,
low_alignment_correct,1,a_three_people,0,-1.880692958831787,0.1323092991372745,0.3226178336968301,0,-2.182693719863892,0.1013153995810299,0.4870751093923089,0,0.0309938995562445,TN,True,TN,True,64.0,0.2312884209677577,0.0246088113544696,0.2256297990679741,0.2149008065462112,0.2395183593034744,0.1938931345939636,0.3069010078907013,2.0,49.0,Low,,偶素小本丸~ 本丸小公主 脾氣不好 孤僻 目前年齡尚小 聽不懂人話...,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/negative/a_three_people/images/3021197651657615420_6084537946.jpg,0.1938931345939636,- 我在鬧 你在笑 - 🐹,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/negative/a_three_people/images/3318944666652772033_6084537946.jpg,0.3069010078907013,,,,,,
low_alignment_correct,4,althealan_and_painting,1,-0.4338887929916382,0.3931981070487518,0.3484527497514231,1,-0.9475504755973816,0.27937770783573,0.3165906383918283,0,0.1138203992130217,TP,False,FN,True,64.0,0.2313687773421406,0.0217811469884213,0.226774200797081,0.2162405103445053,0.2458041533827781,0.1878025233745575,0.2866370677947998,0.0,44.0,Low,,Garden of Eden 伊甸園,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/althealan_and_painting/images/2987950083951393139_52263171611.jpg,0.1878025233745575,"Starry, starry night Paint your palette blue and gray #insane#不會作畫的作畫癖患者",/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/althealan_and_painting/images/2966190814562368943_52263171611.jpg,0.2866370677947998,,,,,,
low_alignment_correct,2,yushanchiu,0,-2.373975276947021,0.0851788609996551,0.1330126093082226,0,-2.0994293689727783,0.1091522958826144,0.2395427346368431,0,-0.0239734348829592,TN,True,TN,True,64.0,0.2318914288189262,0.0297765715702269,0.2286822721362114,0.216034397482872,0.2488009296357631,0.166133314371109,0.3010116815567016,4.0,44.0,Low,,就是那種會一直來的店!好美 肉桂捲又好吃😋離開時還外帶了一個😙,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/negative/yushanchiu/images/3816252822405602661_276051142.jpg,0.166133314371109,🖤 🖤 🖤 兩年後再看 Blackpink 還是好炸🔥 當年練習跳舞還都特地想挑他們的音樂! 時代的眼淚~~ 超愛金珍妮!真的好可愛 搖滾區真的太累 不知要看前面還是後面 一直轉😆,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/negative/yushanchiu/images/3749175853352939073_276051142.jpg,0.3010116815567016,,,,,,
low_alignment_correct,4,mao.ni_,1,-0.5266373157501221,0.3713015216455591,0.3484527497514231,1,-0.1026325523853302,0.4743643605783613,0.3165906383918283,1,-0.1030628389328022,TP,True,TP,True,19.0,0.2324983124670229,0.023624753389793,0.2318859100341797,0.2227814197540283,0.2392865121364593,0.1984689980745315,0.2976496815681457,1.0,16.0,Low,,20231106 /,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/mao.ni_/images/3233476058720768218_55364870937.jpg,0.1984689980745315,"| / 今年份的重測,分數一樣高得嚇人。 高敏感指數:128分。 /",/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/mao.ni_/images/2941678387321583156_55364870937.jpg,0.2976496815681457,,,,,,
low_alignment_correct,3,childsheng,0,-2.2978978157043457,0.0912972127192057,0.5230274241234272,0,-3.3877415657043457,0.0326807753058628,0.4703367025185562,0,0.0586164374133428,TN,True,TN,True,64.0,0.2328104279004037,0.0234227005841088,0.2327588498592376,0.2177157811820507,0.2499244175851345,0.1850516945123672,0.2864879071712494,0.0,38.0,Low,,2026/04/06 鳳山縣舊城東門 鳳儀門 一直都覺得城門好酷 很難去想像以前的人 到底是怎麼蓋起城門 怎麼用城門進行防禦,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/negative/childsheng/images/3868760598801220059_2316724764.jpg,0.1850516945123672,2025/08/04 有可愛柴犬的咖啡廳 柴犬的捲尾可放東西 店內有兩隻柴柴老闆 雖然說不太會迎接人 但他們真的是很好拍 甜點以及飲品的部分 個人品嚐起來很不錯 整體環境也佈置很棒,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/negative/childsheng/images/3691191439029432314_2316724764.jpg,0.2864879071712494,,,,,,
low_alignment_correct,2,ac_ccat,1,1.67088782787323,0.8416941557631492,0.1330126093082226,1,1.2702760696411133,0.7807900028193886,0.2395427346368431,1,0.0609041529437606,TP,True,TP,True,64.0,0.232922803144902,0.0416414543150485,0.2355938255786895,0.2080372720956802,0.2634387984871864,0.1257591992616653,0.3119754195213318,7.0,39.0,Low,,"沒有工作的日子💪Day 26 今天趁著好天氣到外面走走逛逛,赫然發現原來一個人閒逛也是很悠哉的。 開始漸漸習慣沒有工作的日子,也是要把日子過好。",/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/ac_ccat/images/3281639843235057118_53764208094.jpg,0.1257591992616653,"- 允許自己放鬆的好好休息,從來不是一件簡單的事情。 我們休息的過程中,會擔心自己沒有進步、擔心自己怠慢,而反而沒有做到好好休息這件事。 現在我感冒了,真的有好好執行好好休息這件事了。",/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/ac_ccat/images/3277173943513407302_53764208094.jpg,0.3119754195213318,,,,,,
low_alignment_correct,0,miem29664,0,-1.7774772644042969,0.1446149204345285,0.3377087362054896,0,-1.672923564910889,0.1580347808888472,0.3292227008133845,0,-0.0134198604543187,TN,True,TN,True,64.0,0.2340871237684041,0.0304608116427892,0.2351188957691192,0.2144945114850998,0.2480803653597831,0.1608669459819793,0.3091954588890075,4.0,34.0,Low,,精怪混合體森林物種(?) 。 。 風格大風吹吹了好久 。 #藝#繪圖術#電繪#原創#自創#自創人物#原創角色#設計#創作#風格#女孩#art#painting #漫畫#練習#動漫#動漫人物#落書き,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/negative/miem29664/images/3725861998882292759_50707871146.jpg,0.1608669459819793,#happynewyear,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/negative/miem29664/images/3799837416169220882_50707871146.jpg,0.3091954588890075,,,,,,
low_alignment_correct,2,help_.me54,1,-0.7215684652328491,0.3270476897460626,0.1330126093082226,1,-1.3716859817504885,0.2023475872840915,0.2395427346368431,0,0.124700102461971,TP,False,FN,True,63.0,0.235300691118316,0.0215249517307988,0.2283152937889099,0.2269515916705131,0.2300706431269645,0.2226115018129348,0.3119395673274994,6.0,56.0,Low,,-,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/help_.me54/images/3202294661817994703_45374199413.jpg,0.2226115018129348,- 很勵志的一段話 分享給大家!,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/help_.me54/images/3223673625140425209_45374199413.jpg,0.3119395673274994,,,,,,
