fold,author,label,multimodal_logit,multimodal_probability,multimodal_threshold,multimodal_prediction,text_logit,text_probability,text_threshold,text_prediction,delta_p,multimodal_error_type,text_correct,text_error_type,multimodal_correct,valid_post_count,mean_similarity,sd_similarity,median_similarity,q1_similarity,q3_similarity,min_similarity,max_similarity,high_post_count,low_post_count,user_alignment_group
0,jiali0624,1,-0.7556082606315613,0.3196005188494282,0.3377087362054896,0,-0.770857036113739,0.3162937413079525,0.3292227008133845,0,0.0033067775414756806,FN,False,FN,False,60.0,0.24783023446798325,0.03229793207290084,0.2442110776901245,0.22484547272324562,0.2753162086009979,0.18366457521915436,0.3080695867538452,8.0,26.0,Low
0,ll_elara77,1,1.980600357055664,0.878745145968819,0.3377087362054896,1,2.0790350437164307,0.888848734594746,0.3292227008133845,1,-0.010103588625926974,TP,True,TP,True,64.0,0.28167712199501693,0.02681579723620453,0.28481127321720123,0.26253611594438553,0.30193426460027695,0.2125183790922165,0.3338114321231842,31.0,6.0,High
0,painwords.yan,1,1.2524516582489014,0.7777239664156053,0.3377087362054896,1,-0.0896356701850891,0.4776060742122994,0.3292227008133845,1,0.30011789220330587,TP,True,TP,True,64.0,0.28170120622962713,0.011743738916261086,0.2840278297662735,0.2769315540790558,0.28947513550519943,0.2447037696838379,0.3027060627937317,21.0,0.0,High
0,jin4nok6._,1,3.102687120437622,0.957003450160152,0.3377087362054896,1,2.4939956665039062,0.923719820451604,0.3292227008133845,1,0.033283629708548035,TP,True,TP,True,50.0,0.2758641520142555,0.019239750871430834,0.2776729464530945,0.2722902148962021,0.28672461956739426,0.2210197001695633,0.30764126777648926,11.0,3.0,Medium
0,starmood_life,1,-0.3219907283782959,0.4201906688509631,0.3377087362054896,1,-0.476419985294342,0.3830978491737335,0.3292227008133845,1,0.037092819677229605,TP,True,TP,True,14.0,0.2883237281015941,0.004858586371728018,0.28760893642902374,0.2841441482305527,0.2927180677652359,0.28144314885139465,0.2951538562774658,7.0,0.0,High
0,ethanliu.tw,1,-1.10664963722229,0.248496027230681,0.3377087362054896,0,-0.5924452543258667,0.3560739963140769,0.3292227008133845,1,-0.10757796908339587,FN,True,TP,False,64.0,0.2667694992851466,0.02941342153117717,0.27044714987277985,0.24456638097763062,0.2922755554318428,0.19695322215557098,0.31174352765083313,19.0,15.0,Medium
0,sin_ya1010,1,3.4907963275909424,0.9704247594210714,0.3377087362054896,1,3.1308839321136475,0.9581488526497598,0.3292227008133845,1,0.012275906771311629,TP,True,TP,True,64.0,0.28386149811558425,0.017561188975125746,0.28359104692935944,0.2734869718551636,0.2903348207473755,0.240730881690979,0.35709142684936523,24.0,0.0,High
0,sunrise1225,1,0.4217374920845032,0.6038989416136452,0.3377087362054896,1,1.10335373878479,0.7508879676697161,0.3292227008133845,1,-0.1469890260560709,TP,True,TP,True,64.0,0.24361383286304772,0.0280120558565287,0.24364125728607178,0.22187326848506927,0.26367147266864777,0.19101044535636902,0.31063541769981384,4.0,29.0,Low
0,fish_withu,1,1.3816410303115845,0.799254427597515,0.3377087362054896,1,0.7362343668937683,0.6761718677419859,0.3292227008133845,1,0.12308255985552907,TP,True,TP,True,63.0,0.2490404744942983,0.02517375878634947,0.25441622734069824,0.22690537571907043,0.26801013946533203,0.20279869437217712,0.3042815327644348,3.0,25.0,Medium
0,xuan_f0116.m0303,1,2.9460127353668213,0.9500747005019304,0.3377087362054896,1,2.05155873298645,0.8861050252891073,0.3292227008133845,1,0.06396967521282315,TP,True,TP,True,64.0,0.2850018087774515,0.010242632397744198,0.28636983036994934,0.27925965934991837,0.29262465983629227,0.25612673163414,0.3024298846721649,24.0,0.0,High
0,hanburger_itjan,1,-0.3820199370384216,0.4056398053403803,0.3377087362054896,1,-0.6224102973937988,0.3492334655896064,0.3292227008133845,1,0.056406339750773915,TP,True,TP,True,23.0,0.29621754392333655,0.017184118017958883,0.2943633496761322,0.2842232286930084,0.3075418025255203,0.26111260056495667,0.3361903727054596,16.0,0.0,High
0,shadoweffect_writing,1,2.331587553024292,0.9114595376551502,0.3377087362054896,1,1.7094310522079468,0.8467624745307052,0.3292227008133845,1,0.06469706312444501,TP,True,TP,True,64.0,0.2914190876763314,0.023038538763542258,0.2943875789642334,0.27963562309741974,0.30392520129680634,0.21787486970424652,0.35460537672042847,41.0,3.0,High
0,pilikang,1,-2.7297794818878174,0.0612388388805221,0.3377087362054896,0,-2.208925247192383,0.0989518572598413,0.3292227008133845,0,-0.0377130183793192,FN,False,FN,False,58.0,0.24939965919173998,0.027529097416437637,0.24611877650022507,0.2285146377980709,0.2731822356581688,0.2001790702342987,0.32152146100997925,4.0,25.0,Medium
0,listen_tou,1,2.910527229309082,0.9483643887276256,0.3377087362054896,1,2.616461992263794,0.9319135601933022,0.3292227008133845,1,0.016450828534323447,TP,True,TP,True,64.0,0.2842321591451764,0.013031322144647531,0.2849997580051422,0.27725183963775635,0.2913728356361389,0.2596520483493805,0.32674285769462585,20.0,0.0,High
0,healing.matters_,1,-0.1226193010807037,0.469383526268318,0.3377087362054896,1,-0.3030663430690765,0.4248080617934557,0.3292227008133845,1,0.04457546447486227,TP,True,TP,True,64.0,0.3174713628832251,0.04031123432486816,0.3200572729110718,0.28691571950912476,0.3426494598388672,0.20525376498699188,0.39203137159347534,47.0,2.0,High
0,yearandyear7_,1,2.488872766494751,0.9233580687080872,0.3377087362054896,1,1.4343074560165403,0.8075715802030046,0.3292227008133845,1,0.11578648850508266,TP,True,TP,True,64.0,0.26508790580555797,0.026425366911782853,0.2729051560163498,0.25158243998885155,0.283830888569355,0.18026943504810333,0.30361199378967285,10.0,15.0,Medium
0,lazykristy,0,-2.990907430648804,0.04783833957215,0.3377087362054896,0,-2.231935977935791,0.0969190607732948,0.3292227008133845,0,-0.0490807212011448,TN,True,TN,True,64.0,0.26300532603636384,0.02488141730537828,0.2626153826713562,0.24790780991315842,0.2761245518922806,0.20820720493793488,0.33704692125320435,11.0,12.0,Medium
0,mr.w_write_,0,-2.953238248825073,0.0495836858446117,0.3377087362054896,0,-2.6954078674316406,0.0632448717186566,0.3292227008133845,0,-0.013661185874044898,TN,True,TN,True,64.0,0.2454670921433717,0.019474844605956308,0.24403835088014603,0.22906553745269775,0.2577453702688217,0.2086247056722641,0.29598763585090637,1.0,27.0,Low
0,liao908,0,-2.753257989883423,0.0599029146386997,0.3377087362054896,0,-1.909126877784729,0.1290789746599062,0.3292227008133845,0,-0.06917606002120649,TN,True,TN,True,64.0,0.24827005062252283,0.03414977237350675,0.2445804625749588,0.2224416881799698,0.26607923209667206,0.17318543791770935,0.32493650913238525,10.0,28.0,Low
0,eatingouttw,0,-3.3123369216918945,0.0351503767542742,0.3377087362054896,0,-2.986628532409668,0.0480336201936408,0.3292227008133845,0,-0.012883243439366594,TN,True,TN,True,43.0,0.2504219180622766,0.033555773469574834,0.24563683569431305,0.22806693613529205,0.2655501067638397,0.20202893018722534,0.34725093841552734,6.0,19.0,Medium
0,ella740302,0,-3.1499783992767334,0.041092129337558,0.3377087362054896,0,-2.861228704452514,0.0541037851454423,0.3292227008133845,0,-0.013011655807884298,TN,True,TN,True,64.0,0.24212118471041322,0.031900517815774555,0.2360643520951271,0.2220427319407463,0.26416684687137604,0.18120452761650085,0.3290606141090393,5.0,36.0,Low
0,914_planet,0,-1.447589874267578,0.190372763860885,0.3377087362054896,0,-1.7047075033187866,0.1538514376850778,0.3292227008133845,0,0.036521326175807195,TN,True,TN,True,26.0,0.22774442170674986,0.035617813713316425,0.21161692589521408,0.20703258737921715,0.2200610563158989,0.19691936671733856,0.30907875299453735,2.0,20.0,Low
0,knowmi_0.0,0,2.308396339416504,0.90957003699769,0.3377087362054896,1,2.5000898838043213,0.9241481209272784,0.3292227008133845,1,-0.01457808392958837,FP,False,FP,False,63.0,0.23344536787933773,0.033349248002947786,0.22935648262500763,0.2114723175764084,0.24547210335731506,0.17208915948867798,0.3271195888519287,6.0,42.0,Low
0,lam_word,0,2.300415277481079,0.908911426246945,0.3377087362054896,1,1.4859970808029177,0.8154766959896272,0.3292227008133845,1,0.09343473025731774,FP,False,FP,False,64.0,0.2706311964429915,0.009937372092977854,0.27106668055057526,0.2641415670514107,0.2776828706264496,0.2329002320766449,0.29139429330825806,2.0,1.0,Medium
0,kabi_happy_eat,0,-3.369247436523437,0.0332705054742052,0.3377087362054896,0,-2.896998882293701,0.0523021185904707,0.3292227008133845,0,-0.0190316131162655,TN,True,TN,True,64.0,0.26789290620945394,0.03331634243611666,0.26524920761585236,0.24553348869085312,0.2916266396641731,0.1996455192565918,0.36142683029174805,18.0,14.0,Medium
0,birdy_gotowhere,0,-1.8496432304382324,0.1359147912836988,0.3377087362054896,0,-1.759539246559143,0.1468480553068092,0.3292227008133845,0,-0.0109332640231104,TN,True,TN,True,26.0,0.2608290326136809,0.028105730024972537,0.26773689687252045,0.23979368433356285,0.28083933889865875,0.1964300274848938,0.3072513937950134,5.0,7.0,Medium
0,who.loved.by.jesus,0,1.4354047775268557,0.8077420461116196,0.3377087362054896,1,0.0615352876484394,0.5153789693952825,0.3292227008133845,1,0.2923630767163371,FP,False,FP,False,22.0,0.281904013319449,0.028839389672207384,0.29051490128040314,0.26979415118694305,0.297684945166111,0.18359516561031342,0.31430989503860474,13.0,1.0,High
0,gladys.tsai,0,-2.7018094062805176,0.0628666715222655,0.3377087362054896,0,-2.047104358673096,0.1143452968711808,0.3292227008133845,0,-0.0514786253489153,TN,True,TN,True,64.0,0.2547301461454481,0.024388097074082675,0.25874581933021545,0.23731577396392822,0.2724999636411667,0.1866634488105774,0.3059963285923004,4.0,20.0,Medium
0,yuehchungsu,0,-1.5359424352645874,0.1771258996562111,0.3377087362054896,0,-0.6764369010925293,0.3370570127435545,0.3292227008133845,1,-0.1599311130873434,TN,False,FP,True,39.0,0.26782222588857013,0.04217005457373746,0.26695460081100464,0.24595099687576294,0.29530753195285797,0.1629163920879364,0.36223262548446655,13.0,9.0,Medium
0,_lydiawong,0,-3.4456074237823486,0.0309001257117858,0.3377087362054896,0,-2.8778951168060303,0.0532571666347895,0.3292227008133845,0,-0.0223570409230037,TN,True,TN,True,64.0,0.27555587561801076,0.03845675138833512,0.27309054136276245,0.24976013973355293,0.2993762567639351,0.19247502088546753,0.35704296827316284,26.0,11.0,Medium
0,alichan.o,0,0.1655498445034027,0.5412931948172303,0.3377087362054896,1,-0.1695878356695175,0.4577043611939645,0.3292227008133845,1,0.08358883362326575,FP,False,FP,False,21.0,0.2809147238731384,0.0181304574558671,0.27929800748825073,0.2704920470714569,0.2891012728214264,0.25210320949554443,0.32796359062194824,6.0,0.0,High
0,c_laura_33,0,0.091200865805149,0.5227844259989362,0.3377087362054896,1,-0.0987363010644912,0.4753359586636117,0.3292227008133845,1,0.04744846733532443,FP,False,FP,False,56.0,0.24008005032581942,0.02768459968980631,0.23856689035892487,0.2221524976193905,0.2571415677666664,0.1840607225894928,0.30110999941825867,3.0,29.0,Low
0,taichung.news88,0,-0.3970297574996948,0.4020261812865674,0.3377087362054896,1,-0.6147959232330322,0.3509659607545622,0.3292227008133845,1,0.05106022053200521,FP,False,FP,False,64.0,0.2972842934541404,0.019532232169534116,0.29623250663280487,0.2868480831384659,0.30921483784914017,0.25068193674087524,0.3445150554180145,46.0,0.0,High
0,na.to.heart,0,1.760812759399414,0.8533114233528094,0.3377087362054896,1,1.2409511804580688,0.7757295375972421,0.3292227008133845,1,0.07758188575556735,FP,False,FP,False,64.0,0.2743877798784524,0.019635718271899145,0.27650780975818634,0.25816331058740616,0.2906958535313606,0.2236487865447998,0.3078213930130005,21.0,4.0,Medium
0,photo.dassu_00,0,-3.4614553451538086,0.0304290666596468,0.3377087362054896,0,-3.1535019874572754,0.040953511685757,0.3292227008133845,0,-0.010524445026110198,TN,True,TN,True,64.0,0.26184672862291336,0.02012385498913234,0.2636532485485077,0.25005412101745605,0.27417612820863724,0.20493927597999573,0.30006685853004456,7.0,9.0,Medium
0,foodie.bongbong,0,-3.5451157093048096,0.0280554537414181,0.3377087362054896,0,-3.245491743087769,0.0374892235372285,0.3292227008133845,0,-0.009433769795810398,TN,True,TN,True,48.0,0.25647715851664543,0.04244763599700572,0.2560662776231766,0.23705721274018288,0.2778366506099701,0.16324691474437714,0.35805392265319824,9.0,14.0,Medium
0,dorakuo0207,0,-1.04620099067688,0.2599552819056961,0.3377087362054896,0,-0.4859561324119568,0.3808466611327025,0.3292227008133845,1,-0.12089137922700638,TN,False,FP,True,63.0,0.25039174632420613,0.024072494119207463,0.24999955296516418,0.23291002213954926,0.2661288231611252,0.19513271749019623,0.2900999188423157,2.0,21.0,Medium
0,rbin89434,0,-1.9974696636199951,0.1194688471998423,0.3377087362054896,0,-1.742980718612671,0.1489347235027939,0.3292227008133845,0,-0.02946587630295161,TN,True,TN,True,63.0,0.2707678037030356,0.033456093512611966,0.2752605080604553,0.25285761058330536,0.2901940494775772,0.17201492190361023,0.3331916928291321,19.0,12.0,Medium
0,iamfinety2.0,0,2.322598934173584,0.9107314588227756,0.3377087362054896,1,1.3346294164657593,0.7916053635372965,0.3292227008133845,1,0.11912609528547913,FP,False,FP,False,64.0,0.28307412611320615,0.012633574491663989,0.28296519815921783,0.2746015191078186,0.2923061326146126,0.25307586789131165,0.3137165307998657,23.0,0.0,High
0,dep_tattoos,0,0.6580442786216736,0.658820926033377,0.3377087362054896,1,1.087007761001587,0.7478178448308022,0.3292227008133845,1,-0.0889969187974251,FP,False,FP,False,64.0,0.20948172267526388,0.021031948721587656,0.20949921011924744,0.1967313252389431,0.22038552910089493,0.16073757410049438,0.2929516136646271,1.0,61.0,Low
0,am730hk,0,-1.6273276805877686,0.1641967711373305,0.3377087362054896,0,-0.8926054835319519,0.2905724398787924,0.3292227008133845,0,-0.1263756687414619,TN,True,TN,True,64.0,0.2879199218004942,0.023150087812557073,0.28701938688755035,0.2715827748179436,0.29956695437431335,0.24675598740577698,0.3546448349952698,30.0,0.0,High
0,miem29664,0,-1.7774772644042969,0.1446149204345285,0.3377087362054896,0,-1.672923564910889,0.1580347808888472,0.3292227008133845,0,-0.0134198604543187,TN,True,TN,True,64.0,0.23408712376840413,0.03046081164278928,0.23511889576911926,0.2144945114850998,0.24808036535978317,0.16086694598197937,0.30919545888900757,4.0,34.0,Low
0,hongpeishuo,0,-2.19939398765564,0.0998049224290788,0.3377087362054896,0,-1.8965824842453003,0.1304957588754787,0.3292227008133845,0,-0.030690836446399902,TN,True,TN,True,19.0,0.2626885261974837,0.027215702812194285,0.26332077383995056,0.24271118640899658,0.28054821491241455,0.2211112231016159,0.32869476079940796,3.0,4.0,Medium
0,avjet_film,0,-2.561146974563598,0.0716811816416471,0.3377087362054896,0,-1.707264065742493,0.1535189158368635,0.3292227008133845,0,-0.08183773419521641,TN,True,TN,True,63.0,0.2953103899009644,0.040942047965084424,0.29565343260765076,0.272503599524498,0.31676185131073,0.21327564120292664,0.4407515525817871,34.0,5.0,High
0,kidbegin,0,-0.0807489454746246,0.4798237255420088,0.3377087362054896,1,-0.4283533096313476,0.3945196144998129,0.3292227008133845,1,0.08530411104219593,FP,False,FP,False,64.0,0.27635649032890797,0.02034342425821487,0.2797175198793411,0.2704719752073288,0.2859625890851021,0.20761245489120483,0.3222816586494446,15.0,4.0,Medium
0,daidaimeme.pdf,0,-2.9795563220977783,0.0483580424829369,0.3377087362054896,0,-2.502768278121948,0.0756643411547079,0.3292227008133845,0,-0.027306298671770993,TN,True,TN,True,64.0,0.29581943596713245,0.019846625099910295,0.2997136265039444,0.28882793337106705,0.3086171895265579,0.23167379200458527,0.330100417137146,48.0,2.0,High
0,youfat_tw,0,-2.7304532527923584,0.0612001161540467,0.3377087362054896,0,-2.372013568878174,0.0853318484522951,0.3292227008133845,0,-0.024131732298248408,TN,True,TN,True,64.0,0.27910604211501777,0.026502526197080677,0.28322695195674896,0.2669607773423195,0.2931268960237503,0.1679239273071289,0.3256860375404358,28.0,2.0,Medium
0,elefanths,0,-2.7916150093078613,0.057778970444732,0.3377087362054896,0,-2.3324127197265625,0.0884738931320187,0.3292227008133845,0,-0.0306949226872867,TN,True,TN,True,47.0,0.23800257577541026,0.042751170401072944,0.22757789492607117,0.20570620149374008,0.2651127576828003,0.16460923850536346,0.37055134773254395,6.0,30.0,Low
1,daily70120,1,1.8081327676773071,0.8591360508890736,0.3226178336968301,1,1.808274745941162,0.8591532324065981,0.4870751093923089,1,-1.7181517524500478e-05,TP,True,TP,True,64.0,0.25674956385046244,0.03837845073437158,0.2725438177585602,0.22334426641464233,0.286720409989357,0.16237837076187134,0.3133111596107483,13.0,21.0,Medium
1,lou__y,1,0.5242980718612671,0.6281522487794025,0.3226178336968301,1,0.7284432649612427,0.674463564875198,0.4870751093923089,1,-0.04631131609579553,TP,True,TP,True,64.0,0.2743083459790796,0.02883585368768499,0.2768903225660324,0.2568260431289673,0.2899346128106117,0.20275072753429413,0.34577006101608276,19.0,8.0,Medium
1,vesper_615,1,2.581141948699951,0.9296380019850896,0.3226178336968301,1,2.538055181503296,0.9267669412936654,0.4870751093923089,1,0.0028710606914241765,TP,True,TP,True,64.0,0.28091762075200677,0.013256721457031745,0.2806403785943985,0.27363915741443634,0.2858838066458702,0.22004717588424683,0.3092818856239319,15.0,1.0,High
1,dailypaintingshare,1,2.48628306388855,0.9231745997271532,0.3226178336968301,1,2.2990317344665527,0.9087968158987556,0.4870751093923089,1,0.014377783828397606,TP,True,TP,True,30.0,0.2970347046852112,0.02096038921385925,0.29472747445106506,0.28589238971471786,0.30207493156194687,0.24973246455192566,0.3779520094394684,20.0,0.0,High
1,suzannebirds,1,-1.8179287910461424,0.1396825872602134,0.3226178336968301,0,-1.7738628387451172,0.1450626046810482,0.4870751093923089,0,-0.005380017420834798,FN,False,FN,False,55.0,0.25258196944540195,0.030847158753045632,0.2542189657688141,0.23404496908187866,0.26800692081451416,0.18028651177883148,0.3614741563796997,6.0,19.0,Medium
1,haitaibear,1,0.8782159090042114,0.7064523772356951,0.3226178336968301,1,0.6977892518043518,0.6676974387171035,0.4870751093923089,1,0.038754938518591575,TP,True,TP,True,64.0,0.27571095735765994,0.026264586723872354,0.2799060493707657,0.259971484541893,0.2931821495294571,0.20570063591003418,0.3178861439228058,24.0,8.0,Medium
1,lovesky_0166,1,1.6730245351791382,0.8419786537298468,0.3226178336968301,1,1.7882634401321411,0.8567142372169492,0.4870751093923089,1,-0.014735583487102355,TP,True,TP,True,64.0,0.28703186521306634,0.01459527426380532,0.28692826628685,0.2797062620520592,0.29186948388814926,0.2544742524623871,0.37307435274124146,27.0,0.0,High
1,yondu1994,1,0.6650515198707581,0.6603942277263066,0.3226178336968301,1,0.451805055141449,0.6110683161737553,0.4870751093923089,1,0.04932591155255128,TP,True,TP,True,62.0,0.2444682034753984,0.025138631737009972,0.24596967548131943,0.23266366124153137,0.25801999866962433,0.1616503894329071,0.31995517015457153,2.0,28.0,Low
1,talkheart_1999,1,-0.9772534370422364,0.2734371015927913,0.3226178336968301,0,-0.8824029564857483,0.2926800748755032,0.4870751093923089,0,-0.019242973282711906,FN,False,FN,False,21.0,0.24341982177325658,0.024470708159990404,0.23576587438583374,0.2256048023700714,0.25331616401672363,0.21668200194835663,0.29174792766571045,1.0,13.0,Low
1,zhuangcaiyu_,1,-1.758845567703247,0.1469349832548388,0.3226178336968301,0,-1.4656412601470947,0.1876060251483166,0.4870751093923089,0,-0.04067104189347778,FN,False,FN,False,31.0,0.24728129131178703,0.026783305433103685,0.24422487616539001,0.23487891256809235,0.2670508623123169,0.16935786604881287,0.2913084030151367,1.0,11.0,Low
1,lazychoisum,1,0.9484711289405824,0.720807605785608,0.3226178336968301,1,0.9251829385757446,0.7160969870811362,0.4870751093923089,1,0.0047106187044717585,TP,True,TP,True,64.0,0.28580557531677186,0.01998865569149633,0.28565652668476105,0.2762953117489815,0.2952664941549301,0.2296261042356491,0.3389969766139984,20.0,1.0,High
1,matcha_growth,1,1.8082666397094729,0.8591522514771114,0.3226178336968301,1,1.9267109632492063,0.8728849261355727,0.4870751093923089,1,-0.013732674658461286,TP,True,TP,True,64.0,0.28178749955259264,0.025787739712532096,0.28255002200603485,0.26964956521987915,0.29315076768398285,0.18905632197856903,0.345711886882782,23.0,3.0,High
1,mu._.studaily,1,-0.3128482699394226,0.4224196611697065,0.3226178336968301,1,-1.365060329437256,0.2034190969661398,0.4870751093923089,0,0.21900056420356667,TP,False,FN,True,63.0,0.2547903936060648,0.025064765451031354,0.2570335268974304,0.23950375616550446,0.27284444868564606,0.19023457169532776,0.3047525882720947,4.0,18.0,Medium
1,trojan_li,1,-1.9000333547592163,0.1301046993092777,0.3226178336968301,0,-1.331485629081726,0.2089137309228748,0.4870751093923089,0,-0.07880903161359709,FN,False,FN,False,63.0,0.22866379576069967,0.03022603045206654,0.2268703728914261,0.20500655472278595,0.24363693594932556,0.17125317454338074,0.3278697729110718,1.0,43.0,Low
1,vita_1021,1,-0.5531641840934753,0.3651306061549038,0.3226178336968301,1,-0.5865392088890076,0.3574293138718871,0.4870751093923089,0,0.007701292283016692,TP,False,FN,True,64.0,0.23824769211933017,0.02605096483039116,0.23865047097206116,0.22126121819019318,0.24945911020040512,0.17928890883922577,0.2988695502281189,3.0,33.0,Low
1,no_live_www,1,0.392473965883255,0.5968781140861722,0.3226178336968301,1,0.2783786058425903,0.5691486728186319,0.4870751093923089,1,0.02772944126754029,TP,True,TP,True,64.0,0.2858970323577523,0.012095195508114602,0.286872997879982,0.27703331410884857,0.2939067408442497,0.2534893751144409,0.30935925245285034,27.0,0.0,High
1,allison220.wonderland,1,1.2745308876037598,0.7815173744923498,0.3226178336968301,1,1.2394977807998655,0.7754765836501543,0.4870751093923089,1,0.006040790842195554,TP,True,TP,True,32.0,0.24798694904893637,0.03721507792514105,0.25157153606414795,0.21594645455479622,0.2727698013186455,0.18614962697029114,0.30722367763519287,7.0,14.0,Low
1,depression_494,1,-0.4002884924411773,0.4012430284523118,0.3226178336968301,1,0.1155019700527191,0.5288434336621156,0.4870751093923089,1,-0.1276004052098038,TP,True,TP,True,3.0,0.28599730134010315,0.01286838135222761,0.2838178873062134,0.2790878415107727,0.2918170541524887,0.27435779571533203,0.29981622099876404,1.0,0.0,High
1,hug_molly.tw,1,0.7419089078903198,0.6774131407218204,0.3226178336968301,1,0.7261762022972107,0.6739656062702066,0.4870751093923089,1,0.0034475344516137207,TP,True,TP,True,33.0,0.2698466922297622,0.02913378888239411,0.2752375602722168,0.2545875012874603,0.2906157374382019,0.19991695880889893,0.32249072194099426,9.0,4.0,Medium
1,fifikuoartist,1,1.432561278343201,0.8073000789287106,0.3226178336968301,1,1.1757466793060305,0.7641821837546319,0.4870751093923089,1,0.04311789517407871,TP,True,TP,True,63.0,0.26058508100963773,0.03542176294175465,0.2567509710788727,0.2353689968585968,0.27782028913497925,0.2026536464691162,0.3865019679069519,8.0,18.0,Medium
1,yy20000315,1,-1.394837498664856,0.1986366005977136,0.3226178336968301,0,-1.4490540027618408,0.1901471986057723,0.4870751093923089,0,0.008489401991941287,FN,False,FN,False,64.0,0.2712890487164259,0.02582071515480418,0.2734556347131729,0.25564759969711304,0.29072996228933334,0.176917165517807,0.31898069381713867,18.0,6.0,Medium
1,annielo0205,1,-1.3576691150665283,0.204619393324618,0.3226178336968301,0,-1.194023609161377,0.2325400889537374,0.4870751093923089,0,-0.02792069562911939,FN,False,FN,False,63.0,0.25393064769487533,0.03007238436427213,0.25809893012046814,0.2338288500905037,0.2713342010974884,0.175131693482399,0.3093451261520386,10.0,19.0,Medium
1,poem_nekoya,1,2.335110664367676,0.9117434445856644,0.3226178336968301,1,2.190041303634644,0.899351645230845,0.4870751093923089,1,0.012391799354819377,TP,True,TP,True,47.0,0.28279056923186524,0.015064239187949482,0.2838360071182251,0.27465692162513733,0.291875958442688,0.2309102863073349,0.3129284083843231,18.0,1.0,High
